videoId,title,description,channelTitle,publishedAt,viewCount,duration,分類,Genre,Video_type
zijHm48YNpo,㊗️10万再生！【どっちが総理かわからん】玉木vs石破「成長戦略」を聞かれ明確な回答をする玉木雄一郎、一方でダラダラ長いだけの意味不明な石破茂…成長戦略の意味わからんのか？　#党首討論 #玉木雄一郎,"🔹ご視聴いただき、誠にありがとうございます。

この動画にご関心をお持ちいただけましたら、
ぜひ【高評価】をお寄せいただけますと幸いです。

ご意見・ご感想は【コメント欄】へお寄せください。
皆様の声が、今後の発信の指針となります。

最新の動画を見逃さぬよう、
【チャンネル登録】もよろしくお願いいたします。",政治の論点,2025-07-14T09:43:57Z,192654,61,候補者PR,User-Generated Content (including clips)  ,Video
JB09IWPPH9Q,【緊急速報】玉木雄一郎「7/19 東京新橋SL広場前に19時集合です」#国民民主党 #玉木雄一郎,"⭐国民民主党の動画再生リスト⭐
🔽議員さんたちの素顔が知りたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtnceFdRcWMQ5N2cKYl8mQpZ

🔽榛葉幹事長の演説をもっと聞きたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmtNYY6XMzdgKRpVQEZIA-Q

🔽玉木代表の演説をもっと聞きたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtlXD2wauDrvN1BvCH8XmG7f

🔽ゲストとの対談動画が気になる方はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmeQzWVX1uKJBnuaQNO6QPf

🔽総理大臣をズバッと問い詰める国会中継はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmWyb9_pAdU1bEpBWNa0a7w

🔽知的好奇心を満たす玉木雄一郎の解説はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtkg_BS0ggAR4EZeKr4kZ9Fs

▽【字幕自動生成について】YouTubeの画面に字幕が出て見づらいとのお問い合わせがあります。

これはYouTubeの動画プレイヤーにある「字幕自動生成ボタン」が何らかの理由でオンになっている状態ですので、動画画面の字幕ボタンでオフに切り替えていただければ字幕は消えます。

ボタンはスマホの場合は「CC」と表示されています。パソコンの場合は、「字幕(C)」ボタンです。詳しくは下記をご参照ください。
https://support.google.com/youtube/an...

【皆様へ】
ご視聴いただきありがとうございます！
皆様のお声はコメント欄で表現することが出来ますので、ご意見がある方は積極的にコメント欄へお書きください。

多くの賛同や、多くの方とディスカッションすることが出来ます。
また、SNSで拡散していただくことにより多くの日本国民へ真実を届けることが出来ます。

良い動画にはグットボタンを押していただけると動画作成の参考になりますので、よろしければご協力いただけますと幸いです。

【音声】
VOICEVOX：四国めたん",たまきカフェ,2025-07-18T14:39:00Z,29580,560,候補者PR,User-Generated Content (including clips)  ,Video
OdvxFQ70yQk,【参院選】国民民主党・玉木代表“初日の訴え”,"参議院選挙は７月３日に公示され、20日に投開票が行われます。 選挙戦初日、国民民主党・玉木雄一郎代表の街頭演説です。

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ　#ニュース　#参院選　#選挙 　#2025 　#国民民主党",日テレNEWS,2025-07-03T02:27:05Z,45627,1092,候補者PR,Media,Video
i-bl_NGFk5E,住宅購入に外国人の規制は必要？“政権選択選挙”へ与野党8党トップが論戦【日曜報道】,"事実上の政権選択選挙といわれる参議院選挙が7月3日に公示となり、政党要件の2つを満たした与野党8党、自由民主党・立憲民主党・公明党・日本維新の会・共産党・国民民主党・れいわ新選組・参政党の党首らが、フジテレビ「日曜報道 THE PRIME」に出演し、参院選で訴えたい政策について議論した。

物価高対策が争点の一つと言われ、衣食住の「住」についても全国のマンション価格が11％以上上がり、東京23区の中古マンションの平均価格は1億円を突破した。家を持つという夢が遠のく中、こうした価格高騰の背景にあるのが、海外からの投資マネーの流入と言われている。海外では外国人の不動産購入をめぐって規制や課税をしている事例もあるが、日本にも必要かとの質問に対し、7党が必要とし、共産党は必要ないと回答した。

自民党・石破総裁：
外国人であろうと、日本人であろうと、投機目的で持つのは良くないのだけれども、じゃあ、どこで線を引くか。外国の法制も比較しながら、早急に実態を把握する。そして、対応する。

立憲民主党・野田代表：
基本的には相互主義だと思っているんですね。ただ、安全保障上のリスクがあるような国家の重要施設、その周辺については、やはり独自の規制みたいなものがあってしかるべきではないかと思います。

日本維新の会・吉村代表：
日本人は中国の土地は買えないわけです。でも、なぜ中国の資本とか中国人が買えるのか、僕はここにまず不平等があると思っていますから、日本人が買えないのであれば、中国人も買えないように僕はするべきだと思います。

公明党・斉藤代表：
外国人規制についても、私、国土交通大臣をやって、まさにその担当だったわけですけれども。中国との関係をどうするかということもよく考えて、我々は規制を考えるべきだということで、今回の公約にも入れさせていただきました。

国民民主党・玉木代表：
カナダは、投機目的で住むことを目的としない。外国などからの住宅購入については追加の税を課しています。（秋の臨時国会に）法案も提出して議論していきたい。

共産党・田村委員長：
外国人のと立てるのがおかしいと思っていて、そもそもそのマンションなど投機目的で購入するということ自体に規制をかけるべきだと思うんです。外国人という枠ではめるのは違う。

れいわ新選組・大石共同代表：
超富裕層が世界を買いあさっている。それによって普通の国民がマンションとか買えないよ、家賃高いよ。なので、超富裕層への世界的規制は絶対必要でしょう。

参政党・神谷代表：
一定の規制をかけないとですね、どんどん日本人が買い負けする。彼らは買っておいて、日本に住んでなければ、我々相続税を取りようがないんですね。こうなると、もうフラットな平等ではないので。

参議院選挙は、20日に投開票が行われる。

＃石破茂　　＃野田佳彦　＃斉藤鉄夫　#吉村洋文　＃田村智子　＃玉木雄一郎　＃大石晃子　＃神谷宗幣　＃参院選　　＃政権選択　＃マンション高騰
＃物価高対策　＃トランプ　＃関税　＃日曜報道THEPRIME

FNNプライムオンライン
https://www.fnn.jp/",FNNプライムオンライン,2025-07-06T04:29:48Z,586286,2791,排外的な言説,Media,Video
BeeozjKMJ48,玉木雄一郎応援❗江原くみ子魂の訴え@所沢駅,"0:00 はじまり
1:52 鈴木義弘埼玉県連会長応援演説
6:01 上田清司参議院議員応援演説
10:39 参議院議員候補者江原くみ子演説
17:26 玉木雄一郎国民民主党代表応援演説",【公式】江原くみ子チャンネル,2025-07-15T12:09:40Z,4735,2464,候補者PR,Public Figure,Video
QGnAGXl0mYs,【参院選最新】「国民民主党は●●ポピュリズムだ!!」突如山尾氏が怨み返し演説始める！玉木と牛田が反撃演説でド正論！批判だけの無意味さを説き日本のための政策をぶち上げる【勝手に論評】,"2025年7月12日、国民民主党からの公認を取り下げられた山尾しおり氏は、街頭演説で国民民主党や玉木氏を名指しで批判し始めました。こちらのチャンネルではナビゲーターの【東雲マコ】が政治のニュースや動画、ネットの反応などを引用しながら、事実を調査し是々非々で論評していくエンタメ系ニュースメディアです！

▼おすすめ再生リスト
国民民主党
https://www.youtube.com/playlist?list=PL9KPS92REIhZS9woEVwnDvqgf87iXU_Es

石丸伸二最新ニュース
https://www.youtube.com/playlist?list=PL9KPS92REIhZs7z4vQm8htUF9I0_2xFGv

衆院選2024まとめ
https://www.youtube.com/playlist?list=PL9KPS92REIhZAyq3nwPsY_rO1QejIp02g

▼チャンネル登録まだの方は登録お願いします！
http://www.youtube.com/channel/UCh-h6KNfRKJFkQUqOAIFxuQ?sub_confirmation=1

▼X(旧Twtitter)はこちら！
https://twitter.com/seiji4everyone

====================================
〇目次
0:00 ハイライト
1:09 最新情報・概要
1:52 山尾氏の演説
4:14 中間論評
4:39 ＜牛田まゆ＞国民民主党は国民の尊厳を守る！
8:03 ＜玉木雄一郎＞でたらめな税金の使い方を正す
11:26 敵を作る政治批判ではなく解決を
13:15 各党と見比べて欲しい政策
20:50 論評まとめ(個人の見解です)
====================================
〇引用
牛田まゆ 東京選挙区【参院選2025】玉木雄一郎 国民民主党 新宿駅東南口
https://www.youtube.com/watch?v=MEkuE19eDGA

山尾氏のX投稿
https://x.com/ShioriYamao/status/1943888256246198652

○関連チャンネル
▼まるチャンネル(石丸伸二公式)
https://www.youtube.com/@shinji_ishimaru_1982

▼地域政党 再生の道
https://www.youtube.com/@The-Path-to-Rebirth

▼国民民主党
https://www.youtube.com/@DPFPofficial

▼たまきチャンネル
https://www.youtube.com/@tamaki-channel

#参院選
#国民民主党
#玉木雄一郎
#山尾しおり
#牛田まゆ
#石破総理
#自民党
#石丸伸二
#再生の道
#にっぽん見守り党
#東雲マコ

！当事者からの修正削除要請は真摯に対応いたしますので、概要欄の連絡先からお願いいたします

※コメントはコミュニティガイドラインを参考にお願いします
※誹謗中傷はお止めください
※ハイライトは、分かりやすく伝えるため前後関係がなく繋がっている場合があります。詳しくは本編をご覧ください。
※字幕付けは聞こえた音声と前後関係から想定して付けており間違っている場合もございます
※チャンネル主からの「いいね」は、ご意見ありがとうございますの意です(同意したわけではありません)
※サムネイルやタイトルは時期や影響を考え変更する場合があります
声：VOICEVOX 四国めたん
BGM:chill ending、勇敢なる進撃／ni-music",にっぽん見守り党,2025-07-12T10:00:48Z,48273,1309,候補者PR,User-Generated Content (including clips)  ,Video
yubCT5UhZEA,【ReHacQ玉木vsひろゆき】を観て＆7/12(土)日本横断 街頭演説会（参院選8日目のトークライブ） #足立康史 #国民民主党 #参院選2025,"7/3から始まった参議院議員選挙に全国比例で立候補している足立康史が、
毎日20時半からは #あだトーク３ ではその日の旬のニュースや話題を徹底解説！
毎日22時からは #あだトークQA では、チャットでいただいた皆さまからの疑問に答えます。
ぜひ忌憚ないご意見、ご質問をお寄せください！21年の行政経験、12年の国会議員経験を持つ足立康史がアドリブで答えます。

参院選投票方法
https://youtu.be/S8nSgfnysVQ

00:00 待機
01:49 あだトーク３ 番組開始
02:29 明日(7/11)の告知－大阪南部を回る
03:52 7/12(土)は 足立康史全国横断街頭演説会－動員がないので小規模集会になる
10:22 レアアイテム証紙名詞とは？－足立康史全国横断街頭演説会でゲットしよう
12:31 石破総理の失言？－叩いても喜ぶのはプーチンだけ
15:55【ReHacQ】玉木代表のReHacQ出演－タイムスタンプをコメント欄に投稿したから活用して
19:02【ReHacQ】国民民主党の政策－合理的・立体的・多面的・変わらない－変わったら説明する
23:32【ReHacQ】言論の自由についての玉木代表の考え
26:51【ReHacQ】いわゆる選択的夫婦別姓についての国民民主党の考え－まさに婚前氏続称選択制
29:51 締めのトーク
30:39【動画】参議院議員選挙の投票の仕方－２枚目の投票用紙は全国どこからでもフルネームで「足立康史」

#参院選2025 #参議院議員選挙 #足立康史

=============================
★足立康史を応援して下さる方はこちらから

足立康史公式SNSをフォロー
https://adachi.net/#sns 

選挙向け応援素材
https://note.com/adachiyasushi/n/n53581ecfe392

政治支援について
https://note.com/adachiyasushi/n/nfab0d029e173

ボランティア登録
https://note.com/adachiyasushi/n/n42742ab6a5ad

ニコニコチャンネル＋（会員制生配信）へ入会
https://nicochannel.jp/adachiyasushi/

書籍『お待たせ！永田町アホばか列伝』を購入
https://amzn.asia/d/0pRJ6md

銀行振込でのカンパ
https://adachi.net/contact#donation

クレジットカードを利用したカンパ（選挙ドットコム）
https://go2senkyo.com/seijika/141939

「あだチャン」コンテンツの切り抜き等二次利用について
https://note.com/adachiyasushi/n/n1b5c2bc3cade?sub_rt=share_b",あだチャン 足立康史チャンネル,2025-07-10T12:08:05Z,8874,1981,候補者PR,Candidate,Video
FrWz-R3vh0E,【参院選中盤情勢】与党さらに苦戦で過半数危うい 国民民主と参政は躍進へ　【後半は2025参院選公約を読む】面白くない立憲民主党 / お金持ちは絶対許さない共産党,"メンバーシップ始めました！加入はこちらからどうぞ
https://www.youtube.com/channel/UCNqbJ7zpxAxC2BxPx-xmx6g/join

参院選、与党過半数割れも　国民民主と参政に勢い　立民は微増か　産経・FNN情勢調査
産経新聞　2025/7/14
https://www.sankei.com/article/20250714-TNG4OYBHDFNWVKYY2ACLMQDU6Q

＜読む政治＞自公過半数、深まる苦戦　1人区厳しさ増す　毎日新聞参院選中盤調査
毎日新聞　7/14
https://news.yahoo.co.jp/articles/c3a50fe301a1b94fdf0684498e30d00ae68de3e5

立憲民主党政策→https://cdp-japan.jp/election2025/visions/
日本共産党政策→https://www.jcp.or.jp/

【サブチャンネル】
http://www.youtube.com/user/kazuyahkd2
【X】
http://twitter.com/kazuyahkd2
【Instagram】
https://www.instagram.com/kazuya.hkd/",KAZUYA Channel,2025-07-14T13:24:52Z,45292,7215,与党批判,User-Generated Content (including clips)  ,Video
RvO4v7X1Mtg,【参議院選挙】与党過半数確保「厳しい情勢」 国民民主・参政は勢い維持,"NNNは参議院選挙の終盤の情勢を分析しました。自民党と公明党の与党は序盤より情勢が悪化し、非改選議席を合わせて参議院全体の過半数を維持するのは厳しい情勢になったことがわかりました。国民民主党や参政党は勢いが衰えず、大幅に議席を増やす情勢です。

この動画の記事を読む＞
https://news.ntv.co.jp/category/politics/7c09683b374f414f973016bdabdc5ccf

NNNは読売新聞と今月12日から15日に参議院選挙の情勢調査を行い、独自の情勢取材も加えて分析しました。

その結果、今月4日に行った序盤の分析よりも、自民党は苦戦する選挙区が増えていて、選挙区と比例代表、合わせて30議席台半ばにとどまる見通しで、改選の52議席を大きく下回る情勢です。

また公明党も、なかなか抜け出せない選挙区が多く、改選14議席の確保は厳しく、10議席以上、獲得できるか、ギリギリの攻防が続いています。

石破首相が目標に掲げる、自民党と公明党の与党で非改選議席を合わせた過半数確保には、両党で50議席が必要ですが、今回の分析では序盤より厳しい情勢となっています。

一方、野党の立憲民主党は勢いを維持しており、選挙区と比例代表、合わせて改選の22議席を上回り、30議席台をうかがっています。

また、国民民主党も勢いは変わらず、選挙区、比例代表ともに議席を大きく伸ばし、引き続き目標の16議席を上回る可能性があります。

6議席以上の獲得を目指す日本維新の会は、大阪などの選挙区で議席を獲得する一方、関西以外の選挙区や比例代表では伸び悩みが続いています。

共産党も不振が続いていて選挙区、比例代表、合わせて改選7議席を割り込む情勢です。

れいわは堅実な戦いぶりで、改選2議席から議席を上積みする可能性があります。

参政党は序盤より支持が拡大していて、選挙区と比例代表、合わせて2桁の議席を上回る勢いとなっています。

保守党も比例代表で支持を厚くしていて、複数議席を獲得する情勢です。

社民党は序盤と変わらず、比例代表で議席を獲得する可能性があります

再生の道やチームみらい、NHK党は支持が広がっておらず、議席獲得は見通せていません。

ただ、今回の調査では一定の回答者が投票先を明らかにしておらず、情勢は投票日に向けて変わる可能性もあります。
(2025年7月15日放送「news zero」より）

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join
 
◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
 
◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/
 
#参議院選挙　#情勢調査　#読売新聞　#NNN　#日テレ　#newszero 　#ニュース",日テレNEWS,2025-07-15T23:51:53Z,241142,144,与党批判,Media,Video
PPvP-rgdJrY,玉木代表  「国民民主党と参政党の政策面での類似点は? 」榛葉幹事長  国民民主党,"#shorts 

#玉木雄一郎
#榛葉賀津也
#国民民主党
#石丸伸二
#議会
#政治
#再生の道

元動画 
https://www.youtube.com/channel/UCkWxcxYvigRoGoqg10kRRJA",熱いぞ!ニッポン,2025-07-06T00:00:23Z,35707,48,候補者PR,User-Generated Content (including clips)  ,Shorts
9ge-j9hBOYk,【前編】“激戦”東京選挙区 討論会！ひろゆき×候補者 争点に急浮上？「外国人政策」を考える【参院選2025】｜アベプラ,".
◆続きをノーカットで視聴
▷https://abema.go.link/5IcBc

◆過去の放送回はこちら
【保育園】倒産が最多ペース‥待機児童問題で増えすぎ？人手不足解消⇔保育の質担保どう両立？｜アベプラ
▷https://youtu.be/mWSVjYlLBXk
　
【社民党】存続へ正念場？政党要件は確保できる？老舗の生き残り戦略は？福島みずほ党首を直撃【政党研究】｜アベプラ
▷https://youtu.be/mWSVjYlLBXk
　
◆キャスト
MC：ひろゆき
山本ジョージ(れいわ新選組)
吉永アイ(無所属)
土居けんしん(無所属)
西みゆか(社民党)
小坂英二(日本保守党)
みねしま侑也(チームみらい)
おくむらまさよし(立憲民主党)
牛田まゆ(国民民主党)
福村康廣(世界平和党)
渋谷りく(新党やまと)
奥村よしひろ(国民民主党)
吉田あや(再生の道)
鈴木大地(自民党)
よしざわ恵理(無所属)
市川たけしま(日本改革党)
川村ゆうだい(公明党)
おときた駿(日本維新の会)
平野雨龍(無所属)
山尾しおり(無所属)
ちばひとし(日本誠真会)
増田昇(無所属)
つじ健太郎(無所属連合)
石丸幸人(NHK党)
高橋健司(無所属)
たけみ敬三(自民党)
吉良よし子(共産党)
さや(参政党)
藤川ひろあき(日本改革党)
酒井ともひろ(みんなでつくる党)
桑島康文(核融合党)
塩村あやか(立憲民主党)
早川幹夫(西郷党)
佐々木俊尚(文筆家/情報キュレーター)
孫辰洋(大学入試データベース未来図 代表)
はましゃか(マルチクリエーター)
司会進行：平石直之(テレビ朝日アナウンサー)
ナレーター：篠田みなみ

「ABEMA Prime」
平日よる9時 アベマで生放送中

#アベプラ #ひろゆき #参院選 #選挙 #アベマ #ニュース

------------------------------------------------------------

◆ニュース公式SNS
ニュースCh：https://www.youtube.com/@News_ABEMA
X(旧Twitter)：https://twitter.com/News_ABEMA
TikTok①：https://www.tiktok.com/@abemaprime_official
TikTok②：https://www.tiktok.com/@abemaprime_official2

◆ABEMAアプリをダウンロード(登録なし/無料)
iOS：https://abe.ma/2NBqzZu
Android：https://abe.ma/2JL0K7b

※YouTube動画には一部ミュート(消音)の部分がございます。
※YouTube動画には掲載期限があり、予告なく掲載をおろす場合がございます。ご了承ください。

------------------------------------------------------------",ABEMA Prime #アベプラ【公式】,2025-07-17T11:00:15Z,354193,2375,排外的な言説,Media,Video
nruTig7zxSE,国民民主党の玉木代表が党支持訴え　宇都宮で街頭演説,"参議院選挙は中盤に入り、栃木県内にも連日、各党の幹部が入る中、国民民主党の玉木雄一郎代表が９日、宇都宮市で党への支持を訴えました。

玉木代表は、ＪＲ宇都宮駅の西口で街頭演説を行いました。「この参議院選挙で日本の政治を変えていきましょう。一生懸命、真面目に働いている人がちゃんと報われる社会にしましょう」と呼びかけ、「私たちの議席が増えれば、みなさんの手取りを増やす政策を実現につなげることができる」と党の議席拡大を訴えました。

また「対決より解決。１０３万円の壁を動かしたのは国民民主党。１票で変わる。この国の政治や政策を変えることができる」と力説しました。",とちテレNEWS,2025-07-10T00:41:50Z,1079,85,候補者PR,User-Generated Content (including clips)  ,Video
ubdw393eNR8,#国民民主党 #年少扶養控除の復活 #川崎みのる,,川崎みのる 日銀出身【公式】,2025-07-18T20:53:14Z,330,33,その他,User-Generated Content (including clips)  ,Shorts
BD9wgFqypic,名古屋に玉木代表来たる！演説ノーカット版！（7/10(木)名古屋駅ゲートタワー前）,"7月10日(木)名古屋駅ゲートタワー前で開催された
玉木雄一郎代表との街頭演説会。

玉木代表の演説もノーカットでお届け！

ぜひ、ご覧ください！

【関連URL】
水野こういちホームページ：https://mizuno.ne.jp
水野こういち各種SNS一覧：https://lit.link/mizunokoichi

#水野こういち  
#国民民主党
#手取りを増やす夏
#日本のど真ん中から未来を拓く
#全員参加",水野こういちチャンネル,2025-07-10T14:53:59Z,504,1149,候補者PR,User-Generated Content (including clips)  ,Video
rz8phT2-_fM,山尾志桜里氏と国民民主党・玉木雄一郎代表がJR秋葉原駅前でニアミス　山尾氏「説得力ない」と古巣を批判,,Tokyo Night,2025-07-14T01:50:35Z,1201,129,候補者PR,User-Generated Content (including clips)  ,Video
o7dG_3dvLX8,税金を取り返す！ #国民民主党 #かわもと健一,"この国は税金を取りすぎだ！#国民民主党 #榛葉賀津也 幹事長の熱い訴え。国民民主党は減税で手取りを増やします！
#かわもと健一切り抜き応援",かわもと健一 国民民主党,2025-07-13T04:40:23Z,2532,125,政策提言,Candidate,Video
76UdhS_XQgc,【参院選】国民　渡邉莉央候補　第一声　候補者は何を訴えた？大阪選挙区【参議院選挙2025】,"７月２０日に投開票される参議院選挙が３日に公示され、各候補者が第一声を上げました。大阪選挙区では、４人の定員に対してあわせて１９人が立候補しました。

▼MBS NEWS HP
https://www.mbs.jp/news/

▼最新ニュースや特集を毎日配信　チャンネル登録お願いします！
https://www.youtube.com/c/MBSnewsCH?sub_confirmation=1

#参議院選挙　#大阪　#国民民主党　#国民",MBS NEWS,2025-07-04T06:01:50Z,17764,350,候補者PR,Media,Video
UitGPmfKYH8,【国民民主党】参議院選2025政策発表「3つの大きな柱！」 #国民民主党 #榛葉幹事長 #玉木雄一郎,"ご視聴ありがとうございます！
是非チャンネル登録やコメント、高評価をよろしくお願いいたします！
真剣に日本の未来を良くしようとしている個人や団体を応援するために、チャンネルを運営しています。

引用動画：【LIVE配信】参院選2025 政策発表会見／玉木代表会見　2025年6月17日（火）
https://www.youtube.com/watch?v=jMHDK8YVFLg&t=259s

#玉木雄一郎　#榛葉幹事長   #国民民主党　#short


チャンネル登録はこちらから。
https://www.youtube.com/channel/UCIzOVrIv_MT8WPxtWFgyJRA

Short動画 再生リスト：https://www.youtube.com/playlist?list=PLMQYTVG2g7dj86vMCxPY6CmvE2foarBYg",国民民主党を応援するチャンネル,2025-07-07T12:30:40Z,1218,35,候補者PR,User-Generated Content (including clips)  ,Shorts
QXgBsVTgq9o,国民民主党成長戦略『新・3本の矢』で勝負を #足立康史 #国民民主党 #参院選2025,"7/3から始まった参議院議員選挙に全国比例で立候補している足立康史が、
毎日20時半からは #あだトーク３ ではその日の旬のニュースや話題を徹底解説！
毎日22時からは #あだトークQA では、チャットでいただいた皆さまからの疑問に答えます。
ぜひ忌憚ないご意見、ご質問をお寄せください！21年の行政経験、12年の国会議員経験を持つ足立康史がアドリブで答えます。

参院選投票方法
https://youtu.be/S8nSgfnysVQ

#参院選2025 #参議院議員選挙 #足立康史

00:00 待機
02:44 本編
03:49 今日の活動(大阪)のご報告
05:12 明日は地元の大阪九区を回る
05:44【参政党】今まさに勢いがある－まだ二週間あるから逆転できる
06:56【参政党】代表がネットで失言が多い－ネット戦略の可能性
07:58【参政党】国民民主にとっての本質的チャレンジャーではない
09:02 大阪の自民党－普通にいい人達だけど、もはや一緒に何かやろうとは思わない
10:13【参政党】消費者は情報を受容して楽しむもの－皆さんにはクリエイター(価値を作るもの)になって欲しい
11:14【参政党】政治家は価値を作る・空気を変えるのが仕事－国民民主のリーダーは価値を作っていく
12:07【参政党】参政党は比例10議席しか用意していない
13:26 政治家の声はサムライの刀－今夜中に声を治すから心配無用
14:13【参政党】今は乱世だ－花火が打ち上がったあとに何が残るのか
15:15【参政党】アイテムはキャッチーだけど政策体系がない－ワンイシュー政党が複数のイシューを寄せ集め
16:49【国民民主党】「新三本の矢」は知られていないけど、きちんと皆様にお伝えしていきたい
19:12【国民民主党】「新三本の矢」の図説－政権を狙える政策パッケージ
20:53【乱世】安倍元総理が亡くなって最後の下支えがなくなって乱世が始まる－何十年も続くかも
22:41【参政党】神谷代表が一夫多妻・多夫多妻特区を提唱－論ずるに値せず
26:00 締めのトーク－「新三本の矢」これで勝負をかけたい
26:55 メディアは上げたら下げる－一粒で二度おいしい視聴率稼ぎ
29:24 Closing

=============================
★足立康史を応援して下さる方はこちらから

足立康史公式SNSをフォロー
https://adachi.net/#sns 

選挙向け応援素材
https://note.com/adachiyasushi/n/n53581ecfe392

政治支援について
https://note.com/adachiyasushi/n/nfab0d029e173

ボランティア登録
https://note.com/adachiyasushi/n/n42742ab6a5ad

ニコニコチャンネル＋（会員制生配信）へ入会
https://nicochannel.jp/adachiyasushi/

書籍『お待たせ！永田町アホばか列伝』を購入
https://amzn.asia/d/0pRJ6md

銀行振込でのカンパ
https://adachi.net/contact#donation

クレジットカードを利用したカンパ（選挙ドットコム）
https://go2senkyo.com/seijika/141939

「あだチャン」コンテンツの切り抜き等二次利用について
https://note.com/adachiyasushi/n/n1b5c2bc3cade?sub_rt=share_b",あだチャン 足立康史チャンネル,2025-07-06T12:01:35Z,6551,1780,その他,Candidate,Video
FONwxDFMm3c,【速報】自公、大幅な議席減らし…玉木総理誕生か!? 参政党が野党で大きな力を獲得… #国民民主党 #玉木雄一郎 #神谷宗幣,"【元動画】
【自公40議席以下か】参院選直前！全政党の議席予想／参政党へのファクトチェックがむしろ追い風に？／社民党が生き残る道は？／国民民主党は目標達成なるか？ ＜山本期日前×須田慎一郎＞
https://www.youtube.com/watch?v=IdmZR4e80F4

⭐国民民主党の動画再生リスト⭐
🔽議員さんたちの素顔が知りたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtnceFdRcWMQ5N2cKYl8mQpZ

🔽榛葉幹事長の演説をもっと聞きたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmtNYY6XMzdgKRpVQEZIA-Q

🔽玉木代表の演説をもっと聞きたい方向け！
https://www.youtube.com/playlist?list=PLSKhTAgapCtlXD2wauDrvN1BvCH8XmG7f

🔽ゲストとの対談動画が気になる方はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmeQzWVX1uKJBnuaQNO6QPf

🔽総理大臣をズバッと問い詰める国会中継はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtmWyb9_pAdU1bEpBWNa0a7w

🔽知的好奇心を満たす玉木雄一郎の解説はこちら！
https://www.youtube.com/playlist?list=PLSKhTAgapCtkg_BS0ggAR4EZeKr4kZ9Fs

▽【字幕自動生成について】YouTubeの画面に字幕が出て見づらいとのお問い合わせがあります。

これはYouTubeの動画プレイヤーにある「字幕自動生成ボタン」が何らかの理由でオンになっている状態ですので、動画画面の字幕ボタンでオフに切り替えていただければ字幕は消えます。

ボタンはスマホの場合は「CC」と表示されています。パソコンの場合は、「字幕(C)」ボタンです。詳しくは下記をご参照ください。
https://support.google.com/youtube/an...

【皆様へ】
ご視聴いただきありがとうございます！
皆様のお声はコメント欄で表現することが出来ますので、ご意見がある方は積極的にコメント欄へお書きください。

多くの賛同や、多くの方とディスカッションすることが出来ます。
また、SNSで拡散していただくことにより多くの日本国民へ真実を届けることが出来ます。

良い動画にはグットボタンを押していただけると動画作成の参考になりますので、よろしければご協力いただけますと幸いです。

【音声】
VOICEVOX：四国めたん",たまきカフェ,2025-07-18T12:03:00Z,91806,660,候補者PR,User-Generated Content (including clips)  ,Video
2StxIZUlprk,玉木代表…うっかりいいべしてしまうｗ,,国会TV 【切り抜き】,2025-07-04T08:24:01Z,1931,33,候補者PR,User-Generated Content (including clips)  ,Shorts
