videoId,title,description,channelTitle,publishedAt,viewCount,duration,分類,Genre,Video_type
9ghmbtoAdtI,#参政党 #はじかのひろき 神奈川【参議院選挙】個人演説会　2025年　20時30分 belle関内601  #警視庁 #警察官 柔道 7段,"はじかのひろき（初鹿野裕樹）
横須賀市 三浦市 神奈川県第11区

・昭和52年生まれ　
・神奈川県横浜市出身
・東海大学卒
・会社顧問　 
・全日本柔道連盟A指導員
（指導者の育成業務）
・元警視庁柔道、逮捕術、拳銃指導者
（令和4年 国政進出のため警視庁退官）

#はじかのひろき
#参政党
#神奈川
#三浦市
#横須賀市
#警視庁
#警察
#柔道",はじかの ひろき,2025-07-19T12:40:20Z,13934,3576,候補者PR,Candidate,Video
hJiwPdozVX0,参院選・参政党　神谷代表が演説＠福岡市天神・警固公園,"2025年7月12日　参政党・神谷宗幣代表　

▼日々のニュースを配信：テレＱニュースサイト
https://www.tvq.co.jp/news/



#参政党 #神谷宗幣",福岡テレQニュース,2025-07-12T12:01:18Z,469107,2037,候補者PR,Media,Video
VOjg2bou8KI,【差別反対】参政党 神谷代表発言に抗議する緊急アクション 2025年7月6日 桜木町 #shorts,"参院選2025で少子化対策について「男女共同参画は間違い」「高齢女性は子を産めない」等と発言し、女性の価値を出産の有無で差別した参政党 神谷宗幣代表へのプロテストの抜粋映像
2025年7月6日 神奈川県横浜市・桜木町駅前
撮影：犬飼淳

▼全編映像
https://youtu.be/kIFa3ZQwLOI


▼女性差別関連
https://youtu.be/Q-zI7rodqMY
https://youtu.be/gxZAQ722lF0

#女の価値を産む産まないで決めるな #犬飼淳",犬飼淳 / Jun Inukai,2025-07-15T09:00:51Z,3055,29,その他,User-Generated Content (including clips)  ,Shorts
u7Jm7uR-uGw,【参政党】アンチに神谷代表が一刀両断！ その返しに拍手喝采 #shorts,"#参政党
#神谷宗幣
チャンネル登録や高評価、コメントをよろしくお願いいたします✨

【お願い】
・YouTubeのコミュニティガイドラインを遵守したコメントをお願いします。
・誹謗中傷や不適切な表現はご遠慮ください。
・チャンネル運営者からの「高評価」や「ハート」は、コメントやご意見への感謝の気持ちを表すものであり、必ずしも内容に同意しているわけではありませんので、あらかじめご了承ください。

【動画引用元】
https://www.youtube.com/live/flfrlBo03uw",未来を変える政治【参政党NEWS(非公式)】,2025-07-14T08:30:36Z,1591,64,その他,User-Generated Content (including clips)  ,Video
4kNAjdA8r0s,【参政党】梅村みずほ、宮出ちさと、アンチも納得の名演説！なぜ豊かになれないの？【街頭演説】,"【目次】
01:19 宮出ちさと
12:20 梅村みずほ
23:18 参政党コール


このチャンネルは参政党を応援し、日本の政治について皆様と一緒に考える場を提供しています。
政治への関心を深め、より良い社会づくりについて議論するきっかけを共有していきたいと思います。

コンテンツについて
解説・紹介を目的とした引用であり、著作権侵害の意図は一切ありません
適切な手続きを経て、独自の視点を大切にした運営を心がけています

皆様と共に、日本の未来について建設的な対話を育んでいければと思います。

#参政党
#梅村みずほ
#宮出ちさと


引用
参政党大阪支部連合会
https://www.youtube.com/watch?v=PoBTfKSXjy8",政治を伝える,2025-07-17T01:47:19Z,244983,1465,候補者PR,User-Generated Content (including clips)  ,Video
6gZ6mowAFjQ,【県民への裏切り】神谷代表の指摘はやはり正しかった！「謝罪せよ」と要求した知事が自爆！議決権構造で露呈した“水道外資化”の深層とは【批判・見解・社会反応】,"テレビが黙る政治の話、気になりませんか？

当チャンネルは、最新の政治ニュースをもとに、独自の分析や深掘りした考察を提供しています。一般のニュースでは知り得ない情報をお届けし、視聴者にとって有益な内容を分かりやすく解説します。ぜひチャンネル登録して情報を手に入れてください！

コメントポリシーおよび責任の限定
当チャンネルは、視聴者が自由に政治的意見を表明できる場を提供していますが、他者の権利を侵害しない範囲での議論に限ります。コメントの内容について、その真偽や正確性は保証されておらず、視聴者の責任で判断してください。提供する情報は信頼できる情報源に基づいておりますが、完全性を保証するものではありません。

チャンネルの目的および免責事項
当チャンネルでは、公正で客観的な政治情報を提供し、特定の人物や団体への攻撃や批判を目的とするものではありません。政治状況が常に変わるため、情報の最新性は保証されません。

著作権および引用に関するポリシー
当チャンネルで使用される画像、動画、音声、台詞などの著作権は、すべて各権利所有者に帰属しています。文化庁およびYouTubeのガイドラインを遵守し、問題が生じた場合には速やかに対応します。コンテンツが他と似る場合があるかもしれませんが、それは独自に調査された情報に基づいています。

その他
©VOICEVOX：青山龍星,Nemo,東北きりたん",143万回視聴　カエル【政治を斬る】,2025-07-18T03:31:00Z,604123,1307,その他,User-Generated Content (including clips)  ,Video
FOgsRIOfoxw,参政党・神谷代表の“県の水道事業”めぐる街頭演説での発言　宮城県知事「海外の企業に売り渡すなんてことがあるわけがない」」謝罪・訂正を求める（2025年7月17日）,"参政党代表の演説内容に宮城県知事が強く抗議です。

　（宮城県　村井嘉浩知事）「非常に憤っている。選挙中だから何を言ってもいいと。よくそういうことを堂々と人の前で言えたもんだなと。本当に私は失礼な人だなと思う」

　この発端となったのは、７月１３日、仙台市で参政党の神谷代表が行った県の水道事業をめぐる街頭演説でした。

　（参政党　神谷宗幣代表）「国がやらないから宮城県みたいに民営化しちゃうわけですよ。おかしい宮城県は。水道なんてめちゃめちゃ大事なわけですよ。何でそれを外資に売るんですか。外資に任せるんですか」

　これを受け宮城県は１５日、神谷代表宛で抗議文を提出。宮城県が水道事業で導入している制度は、完全民営化とは決定的に異なる「官民連携事業」で共同出資企業に外資系企業も含まれているが、最大株主は国内企業で「外資へ売った」事実もない、と謝罪と訂正を求めています。

　（宮城県　村井嘉浩知事）「宮城県の大切な命の水を、海外の企業に売り渡すなんてことがあるわけがない」

　１７日午後、大阪入りした参政党の神谷代表に対応を聞きました。

　（参政党　神谷宗幣代表）「県民の声としてそれを見直してほしいという声があって、ああいう発言ですから。もう少し正確に議論して、言われたから一方的に謝ることはない」

　宮城県は「抗議に対する回答書をきょうを受け取った。内容を精査中で今後、対応を検討します」としています。

▼MBS NEWS HP
https://www.mbs.jp/news/

▼最新ニュースや特集を毎日配信　チャンネル登録お願いします！
https://www.youtube.com/c/MBSnewsCH?sub_confirmation=1

#MBSニュース　#毎日放送　#村井嘉浩知事　#宮城県　#参政党　#抗議　#水道事業",MBS NEWS,2025-07-17T08:59:28Z,107907,99,候補者PR,Media,Video
MoGbG2Dbykk,【※内部文書入手】参政党の知られざる正体...参院選がもっと荒れそうです。,"7/15(火)緊急収録...【参院選の直前解説 完全版】はこちら↓
https://liff.line.me/2004701695-9lJmjDye/landing?follow=%40991fftdt&lp=ZRJrFq&liff_id=2004701695-9lJmjDye

7/19(土)までに、政経電論公式ラインの友達登録をすると、
【参院選の直前解説 完全版】を無料で手に入れることができます。

数日後に、この公式LINEから「重大発表」をするので、そちらもご確認ください。
https://liff.line.me/2004701695-9lJmjDye/landing?follow=%40991fftdt&lp=ZRJrFq&liff_id=2004701695-9lJmjDye",政経電論TV,2025-07-16T09:00:35Z,675596,644,その他,User-Generated Content (including clips)  ,Video
iIURogzhPfc,【宣戦布告】参政党vsTBS｜報道特集を巡り全面対決へ｜スポンサー離れも続出か？,"【参院選目前】TBS『報道特集』が政党との全面衝突！キャスター山本恵里伽の発言をめぐり、政治と報道の間に激震が走っています。
2025年7月12日放送の『報道特集』では、外国人政策をテーマに各政党の主張を紹介。しかし参政党の取り上げ方をめぐり、“偏向報道”との批判が殺到。キャスター山本アナの最後のコメントが火に油を注ぎ、ネット上では称賛と批判が真っ二つに分かれました。

TBSに抗議文を提出した参政党は、番組内容の訂正と謝罪を要求。TBS側は真っ向から拒否し、BPOへの申し立てにまで発展。ついにはTBSが選挙特番で参政党の取材を拒否される「出禁」状態に陥るという異常事態に。

さらに、スポンサー企業の動向にも注目が集まり、日本を代表する家具大手「ニトリ」までもが社内協議を開始。広告主による“静かな撤退”のドミノが始まる兆しも見えています。

そして今、最大の焦点は――
山本恵里伽アナは自らの意思で発言したのか？ それとも、TBS報道局の“指示”だったのか？
番組構成の裏側、報道局の沈黙、そしてキャスター降板の可能性まで――
この動画では、報道と政治の「見えざる力関係」に迫ります。

📌 あなたのご意見をぜひコメント欄でお聞かせください。
👍 動画が参考になった方は高評価とチャンネル登録もよろしくお願いします！

#山本恵里伽
#偏向報道
#参院選
#参政党
#神谷宗幣 
#tbs 
#ニトリ",世界の事件簿ch,2025-07-19T03:00:59Z,120874,805,メディア批判,User-Generated Content (including clips)  ,Video
48oijX6wV3E,神谷代表「参政党　ラスト街宣も大熱狂　鳴りやまらない参政党コール,"#shorts #参政党  #神谷宗平 #日本人ファースト  #参政党旋風

参政党の神谷代表が　東京 芝公園 で参院選2025 ラスト街宣を
行い　勢いそのまま大熱狂の中フィナーレを迎えた

参政党公式
    @sanseito-official  

VOICEVOX：ずんだもん VOICEVOX：派音リツ・栗田まろん VOICEVOX：四国めたん・麒ヶ島宗麟 VOICEVOX：雨春はう・春日部つむぎ VOICEVOX：玄野武宏・NO.7 VOICEVOX：白上虎太郎・櫻歌ミコ VOICEVOX：青山龍星・雀松朱司 VOICEVOX：剣崎雌雄 VOICEVOX：",ニュース見聞録,2025-07-19T13:54:34Z,1034,76,その他,User-Generated Content (including clips)  ,Video
-49ZxS0Xy7g,【さやフェス】参政党・さや候補 芝公園マイク納めが凄まじすぎる件…大観衆に熱く経済政策を訴える（参院選2025 東京選挙区）,"さや候補（参院選東京選挙区）による街頭演説の模様です。 at 芝公園 2025.7.19

チャンネル登録→ http://www.youtube.com/channel/UCpY17hGk5KRAeI9bhNyDclQ?sub_confirmation=1

企画制作：The Interviews Japan（インタビューズ・ジャパン）

CONTACT： https://theinterviewsjapan.com/contact1/

#参政党 #さや #参院選 #日本人ファースト #参議院議員選挙",インタビューズ・ジャパン,2025-07-19T11:44:26Z,122977,613,候補者PR,User-Generated Content (including clips)  ,Video
H5mFO89GDw4,【神谷宗幣】 マスコミから謝罪要求。「謝罪はしない」と真っ向から反論する神谷代表  #参政党 #望月まさのり#吉川りな#神谷宗幣 #日本人ファースト #梅村みずほ #文春砲,"ご視聴ありがとうございます。
今回は、2025年7月8日青森での街頭演説の様子をお届けします。
是非チャンネル登録、高評価よろしくお願いします！
L11

■引用元
https://www.youtube.com/watch?v=PYz0CvEukvE
街頭演説 in 青森 青森駅前公園　令和7年7月8日（日）17：15頃　【参議院選挙2025 参政党 Live】


#参政党 #望月まさのり#吉川りな#神谷宗幣 #日本人ファースト #梅村みずほ",トラと政治【政治切り抜き】,2025-07-10T08:30:09Z,195065,2143,メディア批判,User-Generated Content (including clips)  ,Video
wFP3MGC2iwk,【参政党】神谷代表は徹底的のエネルギーがすごい人,●本編動画はこちら2025年7月11日LIVE,まこねえさん心理占星術,2025-07-18T09:02:01Z,6649,57,その他,User-Generated Content (including clips)  ,Shorts
pU_guTg-_bw,参政党の神谷代表、連立相手は「共産党以外のその他全部」…次期衆院選後の政権入りに改めて意欲　　＃参政党　＃神谷代表　＃参院選挙,"日々のニュースをお聞きください
－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
たくさんの貴重なコメントありがとうございます。
すごく勉強になりますので、これからも宜しくお願いします。
ーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーーー
ニュースに対しての、皆様の貴重なご意見をお聞かせください
時には僕に難しいニュースを、優しく解説してくれてご指導頂ければ、勉強になり励みになります
宜しくお願いします

－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－

引用先
読売新聞、産経新聞、朝日新聞、スポーツ報知、よろずニュース、アサ芸プラス、TBSニュース、NHKニュース、日刊ゲンダイデジタル、新華社通信、共同通信、朝鮮日報、中央日報、日刊スポーツ、毎日新聞、日本経済新聞　など

このニュースの引用先
https://www.yomiuri.co.jp/election/sangiin/20250717-OYT1T50159/",引きこもりの小学生がニュースを読む,2025-07-18T00:01:01Z,2083,29,与党批判,User-Generated Content (including clips)  ,Shorts
87LGJT20eWA,神谷代表の応援演説、他党との格差が露骨すぎるw,,パグリーク【ネットの反応】,2025-07-17T13:46:59Z,47245,60,候補者PR,User-Generated Content (including clips)  ,Shorts
r_-W1BtqQFs,【神谷宗幣×日曜討論】神谷代表の発言が短すぎると話題に｜日曜討論で露呈したメディアの偏向？参政党の存在感に迫る,"#参政党 #政治 #政治系 

現在20歳で政治に興味を持ち発信しています！
チャンネル登録・高評価よろしくお願いします！



◆著作権および引用に関するポリシー
本動画内で使用されている映像・画像・音楽・音声・テキスト等の著作権は、各権利者に帰属します。著作権法に基づき、無断転載・使用・複製・改変等はご遠慮ください。問題がある場合は、速やかにご連絡ください。

◆チャンネルの目的および免責事項
公正で客観的な政治情報を提供することを目的とし、特定の人物や団体を攻撃する意図はありません。政治の状況は変動するため、情報の最新性は保証できません。



◆コメントポリシーおよび責任の限定
当チャンネルでは、政治的意見を自由に表現する場を提供していますが、他者の権利を侵害する目的ではありません。投稿内容の正確性や真偽については保証しておりません。視聴者ご自身の責任で判断をお願いします。",投票率80パーセント 【政治】,2025-07-06T05:38:39Z,62301,211,メディア批判,User-Generated Content (including clips)  ,Video
QGa3E3pEu44,㊗️50万再生！神谷代表、アベマで袋叩きに無双するw,#参政党 #神谷宗幣 #参院選,ポメスキャンダル【ネットの反応】,2025-07-09T09:19:06Z,532031,60,その他,User-Generated Content (including clips)  ,Shorts
06N8abEjjQY,㊗️【50万再生】超朗報!参政党に最強助っ人登場でAPAに泊まる人続出 #政治 #参政党 #apa,,覚醒Japan賞賛show,2025-07-18T21:20:19Z,509988,58,その他,User-Generated Content (including clips)  ,Shorts
DzvjH-UrhKQ,政府によるsnsの規制反対！  #日本人ファースト  #日本人ファースト参政党  #参政党旋風  #参院選,"🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

【参政党政治塾】
https://sanseito.jp/2020/seijijuku/

【地方選候補者公募】
https://sanseito.jp/koubo_flow/

【衆議院議員公募】
https://sanseito.jp/shuin_flow/

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://info.sanseito.jp/

◎参政党を応援！献金ページ
https://congrant.com/project/sanseito/6104

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣 #日本人ファースト #赤坂ニュース #参政党",参政党,2025-07-19T08:00:15Z,392340,90,与党批判,Official,Video
Gq3n0GSzZjU,目標　20議席　参政党　神谷宗幣【ちんあなご　nabe】,,ちんあなご,2025-07-18T01:40:22Z,39113,9,その他,User-Generated Content (including clips)  ,Shorts
Z7yJID5HNFk,政党幹部、神谷代表の追及が鋭すぎてフルボッコw,,パグリーク【ネットの反応】,2025-07-11T16:40:15Z,1038979,59,その他,User-Generated Content (including clips)  ,Shorts
iql_LivzD_g,【参政党】神谷代表 最後の雄叫び!!   #石破茂 #政治 #ニュース #税金 #参政党 #選挙,"↓↓↓ 本編はこちら ↓↓↓
https://youtu.be/quE0_cyIrNc

 #石破茂 #政治 #ニュース #税金 #参政党 #選挙",Alternative Media 日本メディアの裏側,2025-07-19T11:01:12Z,9072,59,メディア批判,User-Generated Content (including clips)  ,Shorts
WZV73J7QHs0,あー言っちゃった…神谷代表、公示第一声で『高齢女性は子供産めない』と言及ww【失言/有益/選挙/参院選/投票】,"ご覧いただきありがとうございます☆

チャンネル登録・高評価していただけるととっても嬉しいです！
皆さんのコメントもお待ちしています♪



てんちむ かねこあや ねこくん 小林麻耶 与沢翼 ひろゆき きりぬき ひかる 宮迫 牛宮城 はじめしゃちょー ヒカル 東海オンエア てつや ヒカキン 朝倉未来 コレコレ カズレーザー シバター ひかる 宮迫ですッ daigo 青汁王子 三崎優太 成田祐輔 宮迫博之  ガーシーch  テスタ イッテq  加藤純一 落合陽一 ゆたぼん 中田敦彦のyoutube大学 へずまりゅう 岡田斗司夫  嫁 日経テレ東大学 WinWinWiiin hiroyuki nishimura kirinuki 牛宮城  中田敦彦 宮迫 山本圭壱  東谷義和

#ガルちゃん #ガールズちゃんねる #2ch #有益 #まとめ #政治",ガル子の時事ニュースまとめ,2025-07-04T08:49:26Z,5,127,その他,User-Generated Content (including clips)  ,Video
oWJ4AVyjxk0,※投票前に必見※ 参政党 神谷宗幣の正体は●●でした... 今話題の参政党 正直言います【参議院選挙/切り抜き/論破/ひろゆき切り抜き/ひろゆき】,"#ひろゆき #ひろゆき切り抜き #ひろゆきの孫 #切り抜き



話題のひろゆき切り抜き動画をフルテロップ で毎日投稿しています。
フルテロップなのでミュートでもお楽しみいただけます。

ご視聴ありがとうございます。 
チャンネル登録、高評価よろしくお願いします。


✅チャンネル登録はこちら↓

【ひろゆき,hiroyuki】
https://www.youtube.com/channel/UCcO7QfUx3tO3cKelrPel-eg/?sub_confirmation=1




~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~


✅ ひろゆき・おすすめ書籍
ひろゆきが最もオススメするノンフィクション書籍!
【銃・病原菌・鉄】
https://amzn.to/3IeLUti

✅ ひろゆき・おすすめ最新著書
※ お金をかけず人生の「勝ち組」になるには？ ※
【貧しい金持ち、豊かな貧乏人　賢い安上がりな生き方８０の秘訣】
https://amzn.to/3IhxIQc


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

ひろゆきさん 本人
https://www.youtube.com/@hirox246
ひろゆきさん X（旧Twitter）
https://x.com/hirox246?lang=ja

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



この動画は動画編集ソフトVrewを使用して編集しています。

てんちむ かねこあや ねこくん 小林麻耶 スーツ 与沢翼 ひろゆき きりぬき ひかる 宮迫 牛宮城 はじめしゃちょー ヒカル 東海オンエア てつや 奥さん ヒカキン 朝倉未来 コレコレ カズレーザー シバター ひかる 宮迫ですッ daigo 青汁王子 三崎優太 成田祐輔 宮迫博之  ガーシーch  テスタ イッテq  加藤純一 うんこちゃん  落合陽一 ゆたぼん 中田敦彦のyoutube大学 へずまりゅう 岡田斗司夫  嫁 日経テレ東大学 WinWinWiiin hiroyuki nishimura kirinuki 牛宮城  中田敦彦 宮迫 山本圭壱  東谷義和 安倍晋三
てんちむ かねこあや ねこくん 小林麻耶 スーツ 与沢翼 ひろゆき きりぬき ひかる 宮迫 牛宮城 はじめしゃちょー ヒカル 東海オンエア てつや 奥さん ヒカキン 朝倉未来 コレコレ カズレーザー シバター ひかる 宮迫ですッ daigo 青汁王子 三崎優太 成田祐輔 宮迫博之  ガーシーch  テスタ イッテq  加藤純一 うんこちゃん  落合陽一 ゆたぼん 中田敦彦のyoutube大学 へずまりゅう 岡田斗司夫  嫁 日経テレ東大学 WinWinWiiin hiroyuki nishimura kirinuki 牛宮城  中田敦彦 宮迫 山本圭壱  東谷義和 安倍晋三","ひろゆきの孫【ひろゆき, hiroyuki】",2025-07-17T21:01:02Z,20727,600,その他,User-Generated Content (including clips)  ,Video
lCknvuB0I2Q,【参政党】田中よしひとを財界さっぽろのデマから救いたい #参政党 #神谷宗幣 #政治 #shorts,,大人の意見が聞きたい,2025-07-18T16:04:45Z,828359,180,その他,User-Generated Content (including clips)  ,Video
trHR6dqTFIw,※参政党神谷氏が「高齢女性」発言で炎上中...高齢出産って何歳から？高齢者と少子化 について正直言います...【ひろゆき 切り抜き 神谷宗幣 異次元の少子化対策】,"#ひろゆき #ひろゆき切り抜き  #ひろゆき家チャンネル
#切り抜き#人生相談#神谷宗幣#参政党 #創憲 #クーデター #神谷党首#無農薬#反ワク#高齢出産 #少子化問題 #少子化対策 #こども家庭庁 


参政党神谷氏が「高齢女性」発言で炎上中


ひろゆきさんの生放送をテーマ別に見やすく編集しています。
フルテロップなのでミュートでもひろゆき切り抜き動画をお楽しみいただけます。

ご視聴ありがとうございます。
チャンネル登録・高評価よろしくお願いします


✅チャンネル登録はこちら↓
  
   https://www.youtube.com/channel/UCP-Gd80h2mKysVtnW8kwZWQ/shorts/shorts 



~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

ひろゆきさん本人
   https://www.youtube.com/c/hiroyukix/featured

ひろゆきさん X（旧Twitter）
https://x.com/hirox246?lang=ja


✅最近のオススメ動画はこちら↓

岩屋外務大臣の賄賂疑惑と中国人富裕層へ10年ビザ
https://www.youtube.com/watch?v=XF69ePQhJkY&t=523s

山本太郎首相の誕生する？
https://www.youtube.com/watch?v=I7QGCaN_FDM&t=6s

イスラエルとイラン,停戦したが崩壊寸前だった...
https://www.youtube.com/watch?v=JBYuKkbEn08

アメリカがイランの核施設を攻撃した歴史的理由…
実は日本が関わっていた
https://www.youtube.com/watch?v=lDTl404_p1I&t=745s

大阪万博の闇
https://www.youtube.com/watch?v=bIx7Fdqw47s&t=1s


元動画URL
https://www.youtube.com/watch?v=CeznVFMOXBU&t=36s
https://www.youtube.com/watch?v=Vgw0GXBjdqw",ひろゆき家【ひろゆき、hiroyuki】切り抜き,2025-07-04T09:01:27Z,37431,1281,その他,User-Generated Content (including clips)  ,Video
JLloykQSqlM,日本の政治の闇  #日本人ファースト  #日本人ファースト参政党  #参政党旋風  #参院選,"🎌🌸🗻━━…‥・
　壊れゆく日本を守るため、
　日本人ファーストの政治家を
　1人でも多く国会に送り込みたい！
　　　　　　　　・‥…━━🗻🌸🎌
👇️参議院選挙クラウドファンディング👇️
https://congrant.com/project/sanseito/17367

【参政党政治塾】
https://sanseito.jp/2020/seijijuku/

【地方選候補者公募】
https://sanseito.jp/koubo_flow/

【衆議院議員公募】
https://sanseito.jp/shuin_flow/

参政党　～国政政党～
【参政党に参加する↓】
https://www.sanseito.jp/participation/

◎参政党　公募ページはコチラ↓
https://www.sanseito.jp/recruitment/

◎参政党イベント情報ページ
https://info.sanseito.jp/

◎参政党を応援！献金ページ
https://congrant.com/project/sanseito/6104

◎入党方法や様々な情報はコチラから
https://www.sanseito.jp/

▼公式Twitter（@sansei411）
https://twitter.com/sansei411
▼公式Instagram（@sanseito）
https://www.instagram.com/sanseito
▼公式Facebook
https://www.facebook.com/sanseito2020
▼公式LINE
https://line.me/R/ti/p/@sanseito
▼公式TikTok
https://www.tiktok.com/@sanseito

このプロジェクトを始めるまでの経緯や思いをブログと音声にしました！

◎神谷宗幣ブログ
https://www.kamiyasohei.jp/blog/

◎音声（デイリー神谷特別編）
https://ishikikaikaku.jp/PartyDIY01.mp3 

〈リンクはコチラ〉
CGS-チャンネルグランドストラテジー-
https://www.youtube.com/user/ChGrandStrategy

#神谷宗幣 #日本人ファースト #赤坂ニュース #参政党",参政党,2025-07-17T12:00:38Z,100430,89,その他,Official,Video
xf2FLtbh_u4,参政党神谷代表が訂正も、支持者のフリした中露工作員が暴走！？「台湾有事は日本有事」は日本人ファーストの大前提。シーレーン防衛なくして、我が国の生活は守れません！｜上念司チャンネル ニュースの虎側,"📣メンバーシップひっそり開始！📣
https://www.youtube.com/channel/UC6ylTkexHwwJo_22V35lx0A/join

八重洲イブニングラボ無料登録
https://y-e-lab.cd-pf.net/

新しいサブチャンのチャンネル登録をお願いします
https://www.youtube.com/channel/UCiLXbyLGO1jAWFI3nw2_g9g

ラウンジレンジ 曳舟
https://lounge-range.com/hikifune/

西麻布サウナーズハイ
https://www.37ers-high.com

月々8000円（税別）で通い放題！格闘技のメソッドで健康的に美しく痩せる！全営業時間対応オンラインレッスンもアリ！

ファイトフィット上大岡（新規開店）
https://tkdj.net/dojo/kamiooka/

ファイトフィット大門浜松町
https://tkdj.net/dojo/daimonhamamatuchou/

ファイトフィット六本木
https://tkdj.net/dojo/roppongi/

ファイトフィット渋谷
宮益坂　https://tkdj.net/dojo/shibuya2/
宇田川町　https://tkdj.net/dojo/shibuya3/

ファイトフィット池袋
西口　https://tkdj.net/dojo/ikebukuro/
東口　https://tkdj.net/dojo/ikebukuro2/

ファイトフィット新宿
西口　https://tkdj.net/dojo/shinnjuku/
東口　https://tkdj.net/dojo/shinnjuku3/

ファイトフィット秋葉原
https://tkdj.net/dojo/akihabara2/

ファイトフィット戸塚
https://tkdj.net/dojo/totsuka/

ファイトフィット綱島
https://tkdj.net/dojo/tsunashima/

ファイトフィット本厚木
https://tkdj.net/dojo/honatsugi/

ファイトフィット青葉台
https://tkdj.net/dojo/aobadai/

Ｔシャツが欲しい人はこちら
個別の一万人ハブ電脳ショップ
https://suzuri.jp/tsukasajonen

最新刊、『日本分断計画II-ロシア・中国に操られる自称愛国者を駆逐せよ! （ビジネス社）』他、上念司の著作
https://amzn.to/3QjnEow
https://amzn.to/3yhO55u
https://amzn.to/37jTlwO
https://amzn.to/3hCHmNV
https://amzn.to/3kcctS5

#上念司",上念司チャンネル ニュースの虎側,2025-07-06T09:01:21Z,80015,903,メディア批判,User-Generated Content (including clips)  ,Video
1TSP8SG4zkA,【裏の裏を読む】なぜマスコミは急に参政党を推し始めたのか【それ表や】,"緊急事態条項反対の理由 参政党 神谷宗幣
https://www.youtube.com/shorts/1a5Pj-9XY1w

神谷さんの言い分(武田の乱の件)
https://www.youtube.com/watch?v=ffEbNyqZwc0

マイルド
https://www.youtube.com/watch?v=B-EVqlINFto

【もくじ】
00:00 つばさの党根本さんからリクエストが来ました
03:00 【タイトルの件】なぜマスコミは急に参政党を推し始めたのか
09:00 つばさの党根本さんからのリクエスト
17:52 リクエスト2つ目
26:00 選挙の裏で起こってるとんでもない事
29:53 つばさの党根本さんへのメッセージ

ねずみ
https://illustrain.com/?p=17713

情報こちらにお寄せくださいm(_ _)m
veuutienchophunutruoc@gmail.com

※頂いたメールの内容は、特定されないよう一部隠して動画に使用させて頂く場合がございます。予めご了承くださいm(_ _)m

楽曲提供：株式会社光サプライズ",ねずみ,2025-07-19T14:41:47Z,250760,1964,メディア批判,User-Generated Content (including clips)  ,Video
feJJc_L72OQ,【アンチ優勢】参政党 神谷宗幣の激論｜90分➡20分に凝縮【参院選_リハック】,"参政党 神谷宗幣氏が、参院選に向けて
NG無しの質問攻めに応じた90分のライブ配信。
コメント欄は賛否で大荒れ、アンチ優勢。
その白熱した内容を20分に凝縮しました。

前半では公約を徹底解説。
後半は、話題を集める疑惑について徹底追及。

参政党は信用できるのか？

引用元：https://www.youtube.com/watch?v=sXNTlkaZOYo

#参政党 #神谷宗幣  #リハック #自民党  #参院選2025 #防衛政策 #外交政策 #消費税 #さや #ロシア #西田亮介 #rehacq",国民の叫び,2025-07-16T11:01:13Z,139899,1323,その他,User-Generated Content (including clips)  ,Video
_i6463jE8iA,【参政党】心を打たれた櫻井さんの演説！茨城県の人は見て欲しい【#さくらいしょうこ】,"#参政党 #参政党応援 #参議院選挙 #参議院選挙2025 #参院選 #参院選2025 #選挙

2025/6/15配信された参政党演説甲子園からの映像です。

参政党演説甲子園
https://www.youtube.com/live/ORz4H9btPdE?si=xD8U1Ixr0qBnD3ZS
参政党 第27回参議院選挙 特設サイト
https://sanseito.jp/sanin_election_27/
参政党公式サイト
https://sanseito.jp/
参政党Youtubeチャンネル
https://www.youtube.com/@sanseito-official",ステ,2025-07-05T03:12:35Z,40013,216,候補者PR,User-Generated Content (including clips)  ,Video
